orig.ident,nCount_RNA,nFeature_RNA,mouse,p28,percent_mito,log10GenesPerUMI,percent_ribo,S.Score,G2M.Score,Phase,pANN,DF_classifications,RNA_snn_res.0.2,seurat_clusters,th17_signature1,th1_signature1,th2_signature1,treg_signature1,RNA_snn_res.0.8,combined_clusters
UK-3136-2-p28wt-474,3942,1604,2,p28wt,1.5728056823947234,0.8913951522683052,16.184677828513443,-0.10553047568237912,-0.08189970261476141,G1,0.13795336787564766,Singlet,0,5,-0.20320515969724345,0.7832962488294444,-0.11091343297696837,-0.7572823550024128,5,Th1
UK-3136-2-p28wt-474,2967,1259,2,p28wt,2.3929895517357602,0.8927829003992228,22.413211998651835,-0.0727519307745878,0.0016950363743109265,G2M,0.16774611398963732,Singlet,0,5,-0.4683457249196023,1.4135490470428218,-0.11797140132888041,-0.002087873583285438,5,Th1
UK-3136-2-p28wt-474,3699,1536,2,p28wt,1.5679913490132469,0.8930257583123917,18.896999188969993,-0.047903137764865725,-0.016817929448732144,G1,0.21761658031088082,Singlet,0,5,-0.49884432139280865,1.145047367657306,-0.13949517023954605,-0.3281745151683808,5,Th1
UK-3136-2-p28wt-474,4587,1816,2,p28wt,1.8094615216917374,0.8900970265407746,23.56660126444299,-0.03154406263314011,-0.09218378691689168,G1,0.14248704663212436,Singlet,0,5,-0.49077987593964745,0.22696700284860605,0.2841847633341476,-0.7428306498333829,5,Th1
UK-3136-2-p28wt-474,2400,1062,2,p28wt,2.5,0.8952471607109205,28.166666666666668,0.03847605999846429,-0.11457029044008939,S,0.03562176165803109,Singlet,0,1,-0.40559955561188493,5.113003274279659e-4,-0.09065218974787231,-0.6557209911862817,1,Th1
UK-3136-2-p28wt-474,4389,1686,2,p28wt,3.0303030303030303,0.8859235841834805,18.272955115060377,-0.0032967719030392167,-0.07247879240992162,G1,0.15090673575129535,Singlet,0,2,-0.37021849769688053,0.2665571200272492,-0.12608719865604123,-0.446511361606929,2,Th1
UK-3136-2-p28wt-474,2445,1091,2,p28wt,2.4130879345603273,0.89656869254454985,20.53169734151329,0.017065557642523196,0.023532920344866315,G2M,0.21567357512953367,Singlet,0,2,-0.41737651849639884,0.15144876980224287,-0.09983529805493614,-0.6822271976852684,2,Th1
UK-3136-2-p28wt-474,6348,2205,2,p28wt,2.6465028355387523,0.8792342434548066,23.330182734719596,-0.0024209107958952925,-0.10926525873161867,G1,0.33549222797927464,Singlet,0,2,-0.5413722793666722,-0.16891569868916545,0.22961562241546046,-0.14112088006702395,2,Th1
UK-3136-2-p28wt-474,3660,1386,2,p28wt,2.540983606557377,0.8816556493460533,26.420765027322407,-0.12188589074389886,-0.10854194402045539,G1,0.09067357512953368,Singlet,0,1,-0.4499412802611018,0.012784469710321211,-0.08539497327336915,-0.7115751965396778,1,Th1
UK-3136-2-p28wt-474,2812,1323,2,p28wt,2.275960170697013,0.9050582725428331,18.634423897581794,-0.03656897857273522,-0.08927331269680926,G1,0.22797927461139897,Singlet,0,2,-0.31164550292717924,0.029680594299063667,0.26159180373488394,0.07714277766779332,2,Th1
UK-3136-2-p28wt-474,3842,1549,2,p28wt,2.082248828735034,0.8899429125863912,24.986985944820404,0.004944918368739268,0.0512312136272394,G2M,0.25777202072538863,Singlet,0,5,-0.48563643027944287,-0.38999177907272203,-0.10836461876719991,0.344043538153316,5,Th1
UK-3136-2-p28wt-474,3935,1510,2,p28wt,2.6175349428208388,0.8842909085205234,24.599745870393903,-0.057224536364766224,-0.06736088501811736,G1,0.07966321243523317,Singlet,0,1,-0.4520027013652052,-0.04996178485695901,0.18613678278978973,-0.17902895329432855,1,Th1
